"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0478803762041886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0917172347503853,0,-0.0116306752616258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.131882460176846,0,-0.0510015797179634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.168909165575578,0,-0.0871288779294013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.203038673509761,0,-0.120287645643797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.234490015356666,0,-0.150724922148406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.263463776962766,0,-0.17866404149963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.290144388988186,0,-0.204307540229901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.314702649018379,0,-0.227840395122714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3372968863103,0,-0.249431809876754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35898112884991,0,-0.269620680625586,0,0.00881321063061159,0,0,0,0.0128167024573786,0,0,0,0,0,0,0,0,0,0,0
0.380067091655942,0,-0.289239754938669,0,0.0371286932818993,0,0,0,0.0365618307769576,0,0,0,0,0,0,0,0,0,0,0
0.399383606683586,0,-0.307153434695701,0,0.0629525056682827,0,0,0,0.0580403627174134,0,0,0,0,0,0,0,0,0,0,0
0.417075985208836,0,-0.323526811886782,0,0.0865142185324026,0,0,0,0.0774837225393063,0,0,0,0,0,0,0,0,0,0,0
0.433277201126893,0,-0.338503210252441,0,0.108018955451392,0,0,0,0.0950973080637181,0,0,0,0,0,0,0,0,0,0,0
0.448250151851484,0,-0.352175130116922,0,0.128078089928149,0,-0.00713574696677405,0,0.111404993530987,0,0,0,0,0,0,0,0,0,0,0
0.462390787260311,0,-0.364622927516225,0,0.147440438079697,0,-0.0272245839888707,0,0.127030936809212,0,-0.00619317413945517,0,0,0,0,0,0,0,0,0
0.476159004049662,0,-0.377003302978359,0,0.166222542132142,0,-0.0477857557108902,0,0.141319739288621,0,-0.0237778449128543,0,0.00960218743294068,0,0,0,0,0,0,0
0.489385673484133,0,-0.389470555873797,0,0.184171761493327,0,-0.0682635299097179,0,0.154147456113063,0,-0.0401910864249968,0,0.0287373000020664,0,0,0,0,0,0,0
0.501100673791526,0,-0.401022393276783,0,0.201182103115562,-0.00781111067853577,-0.0869675206062598,0,0.165464847291269,0,-0.0552218217077583,0,0.046989415386195,0,0,0,0,0,0,0
0.511532768861903,0,-0.411687530293127,0,0.217136883999505,-0.0206180793493744,-0.104067699913862,0,0.175481233143214,0,-0.0689461477111706,0,0.0641812917270061,0,0,0,0,0,0,0
0.521069480111794,0,-0.424920348270703,0.00640764093222388,0.232434934495418,-0.0321305162572378,-0.119116793838442,0,0.184627875125077,0,-0.0816307454052122,0,0.0799778268202071,0,0,0,0,0,0,0
0.529817694865889,0,-0.438931768320051,0.0157981970210107,0.246859536337781,-0.0425633762041185,-0.132575796165807,0,0.192964246401168,0,-0.0933283138543171,0,0.0944682608391585,0,0,0,0,0,0,0
0.537874251524063,0,-0.45176674037858,0.0243906995471776,0.26009294531827,-0.052074546398534,-0.144937656307062,0,0.200563760732188,0,-0.104045399351392,0,0.107685159443631,0,0,0,0,0,0,0
0.545289355582642,0,-0.463524454557636,0.0322525120810884,0.272229864745079,-0.060748245440174,-0.156285833848038,0,0.207492416560592,0,-0.113864129261274,0,0.119741140793256,0,0,0,0,0,0,0
0.552108211515024,0,-0.474293824570387,0.0394450609638358,0.283357155386617,-0.0686598936772446,-0.166698092092265,0,0.213809525876295,0,-0.122858780775759,0,0.130738249536266,0,0,0,0,0,0,0
0.558375146593888,0,-0.484156971797671,0.0460245221633794,0.293555525239442,-0.0758776419080106,-0.176247317421359,0,0.219569452214768,0,-0.131097449805445,0,0.140769730041227,0,0,0,0,0,0,0
0.564131340025958,0,-0.493188622560978,0.0520422730047436,0.302899360750586,-0.0824630359976214,-0.185001232224079,0,0.22482147028858,0,-0.138642313476976,0,0.149920379954225,0,0,0,0,0,0,0
0.569449630176569,0,-0.501420213423384,0.0574358842591166,0.311358239375627,-0.0884317996758933,-0.193031210490377,0,0.229550541659956,0,-0.145449791463859,0,0.158323239951501,0,0,0,-0.0012452484363943,0,0,0
0.574409142792588,0,-0.508864497399026,0.062103006495726,0.318868200074699,-0.093781686532932,-0.200394136212215,0,0.233718349154672,0,-0.151429915209479,0,0.166115205134373,0,0,0,-0.00535596562256646,0,0,0
0.580426132634987,-0.00439242074779649,-0.515900880850262,0.0663468030348012,0.326458517876785,-0.0985668577680397,-0.208290788690434,0,0.237637321459135,0,-0.157304369155113,0,0.173793175061227,0,0,0,-0.00921609707883511,0.00375369322643242,0,0
